datetime,Eólica,Hidráulica,Otras renovables,Residuos renovables,Solar fotovoltaica,Solar térmica,hora,dia_semana,mes,es_fin_semana,trimestre
2023-12-28 23:00:00+00:00,39407.255,151075.11,8882.028,2146.137,26995.69,199.008,23,3,12,0,4
2023-12-29 23:00:00+00:00,137425.139,94930.293,7304.688,2153.209,69958.249,3277.471,23,4,12,0,4
2023-12-30 23:00:00+00:00,235434.402,72760.919,5492.61,2180.118,35382.242,57.407,23,5,12,1,4
2024-01-20 23:00:00+00:00,122758.714,140130.645,9468.907,1592.9845,81185.708,5863.265,23,5,1,1,1
2024-01-21 23:00:00+00:00,208504.711,144467.771,8987.612,1513.015,80471.592,6108.789,23,6,1,1,1
2024-01-22 23:00:00+00:00,127146.993,150224.897,9625.403,1661.842,87756.178,7576.607,23,0,1,0,1
2024-01-23 23:00:00+00:00,82287.725,143714.701,9562.823,1700.034,91738.978,8703.646,23,1,1,0,1
2024-01-24 23:00:00+00:00,80772.362,159190.987,9735.286,1715.8,91982.301,7048.55,23,2,1,0,1
2024-01-25 23:00:00+00:00,44223.861,168661.277,9424.982,1654.578,87276.954,5202.588,23,3,1,0,1
2024-01-26 23:00:00+00:00,85899.208,126436.441,10090.681,1634.6355,86498.129,6026.803,23,4,1,0,1
2024-01-27 23:00:00+00:00,162762.166,113775.59,8942.868,1636.752,79319.478,2480.231,23,5,1,1,1
2024-01-28 23:00:00+00:00,137261.613,138199.416,9615.663,2030.4385,58766.905,701.041,23,6,1,1,1
2024-01-29 23:00:00+00:00,64807.306,163177.244,9876.266,2171.011,73759.497,4883.534,23,0,1,0,1
2024-01-30 23:00:00+00:00,67026.424,161410.273,10563.113,2215.7925,84583.087,5756.445,23,1,1,0,1
2024-01-31 23:00:00+00:00,159520.973,149201.322,10671.371,2188.625,104493.128,8397.906,23,2,1,0,1
2024-02-01 23:00:00+00:00,204003.638,122308.273,11059.99,2193.9825,107705.249,8703.865,23,3,2,0,1
2024-02-02 23:00:00+00:00,75195.434,104278.534,10999.084,2155.9835,105737.511,9716.511,23,4,2,0,1
2024-02-03 23:00:00+00:00,28476.825,90101.664,10766.404,2103.653,107135.888,9811.319,23,5,2,1,1
2024-02-04 23:00:00+00:00,16489.471,141680.898,10995.849,2086.591,85764.503,2710.958,23,6,2,1,1
2024-02-05 23:00:00+00:00,110404.748,136917.424,9927.216,1836.907,83420.09,4479.107,23,0,2,0,1
2024-02-06 23:00:00+00:00,288143.871,107904.835,8092.272,2014.944,61497.343,1174.186,23,1,2,0,1
2024-02-07 23:00:00+00:00,330623.991,104415.675,7244.454,1901.4835,37377.444,354.804,23,2,2,0,1
2024-02-08 23:00:00+00:00,323499.179,105526.535,7567.027,2025.6555,29317.591,167.778,23,3,2,0,1
2024-02-09 23:00:00+00:00,396144.957,64682.066,5487.839,1678.549,76881.064,696.811,23,4,2,0,1
2024-02-10 23:00:00+00:00,309779.25,74769.072,6350.761,1189.4175,40164.587,263.352,23,5,2,1,1
2024-02-11 23:00:00+00:00,326870.865,87418.571,7110.6,1165.1585,85790.369,3827.161,23,6,2,1,1
2024-02-12 23:00:00+00:00,168623.698,137673.163,9593.365,1137.623,78004.092,3409.388,23,0,2,0,1
2024-02-13 23:00:00+00:00,158582.087,137152.859,10094.25,1606.7835,75411.61,789.345,23,1,2,0,1
2024-02-14 23:00:00+00:00,247546.208,127052.774,10148.462,1990.3085,40570.85,229.829,23,2,2,0,1
2024-02-15 23:00:00+00:00,233657.521,115382.077,10418.269,2028.2385,91378.862,4798.476,23,3,2,0,1
2024-02-16 23:00:00+00:00,145190.014,100899.041,10183.879,2028.333,125100.594,13081.761,23,4,2,0,1
2024-02-17 23:00:00+00:00,95069.309,93133.974,9486.364,2014.1765,116051.571,12715.05,23,5,2,1,1
2024-02-18 23:00:00+00:00,215767.737,85716.548,9719.339,1978.4005,123640.342,14592.246,23,6,2,1,1
2024-02-19 23:00:00+00:00,147908.061,122872.582,10642.4,1989.882,123970.255,15259.388,23,0,2,0,1
2024-02-20 23:00:00+00:00,139856.295,136666.045,10793.728,2001.544,103932.936,10104.579,23,1,2,0,1
2024-02-21 23:00:00+00:00,376415.458,81176.411,8779.878,1894.604,70684.203,1924.326,23,2,2,0,1
2024-02-22 23:00:00+00:00,391856.21,67841.655,7146.117,1847.2575,97303.223,4037.878,23,3,2,0,1
2024-02-23 23:00:00+00:00,349085.161,61907.865,7421.438,1873.9135,96926.714,4081.917,23,4,2,0,1
2024-02-24 23:00:00+00:00,359693.927,60516.257,7381.019,1873.3925,51158.392,279.579,23,5,2,1,1
2024-02-25 23:00:00+00:00,369671.121,91705.471,6426.699,1800.429,84862.97,2766.963,23,6,2,1,1
2024-02-26 23:00:00+00:00,338706.237,102193.654,7262.163,1821.0835,101668.3,10438.85,23,0,2,0,1
2024-02-27 23:00:00+00:00,266071.507,112693.689,7802.104,1495.6805,126559.037,15475.132,23,1,2,0,1
2024-02-28 23:00:00+00:00,280356.95,118187.279,8365.176,1179.337,119130.391,12128.393,23,2,2,0,1
2024-02-29 23:00:00+00:00,302729.304,120065.69,8084.935,1207.6735,122118.699,13999.261,23,3,2,0,1
2024-03-01 23:00:00+00:00,308328.964,119979.668,7992.273,1156.374,55567.951,2107.769,23,4,3,0,1
2024-03-02 23:00:00+00:00,269360.164,105765.056,7966.345,1132.676,96701.739,5826.699,23,5,3,1,1
2024-03-03 23:00:00+00:00,302325.461,122405.843,8237.556,1441.966,72520.445,1343.691,23,6,3,1,1
2024-03-04 23:00:00+00:00,139751.436,146330.358,9462.665,1789.0505,141516.003,14389.397,23,0,3,0,1
2024-03-05 23:00:00+00:00,74129.46,166017.977,9628.615,1894.3965,139885.141,13961.581,23,1,3,0,1
2024-03-06 23:00:00+00:00,286891.522,147526.555,9309.604,1676.1085,72104.758,1307.819,23,2,3,0,1
2024-03-07 23:00:00+00:00,300360.996,153622.928,8600.937,1516.0685,82392.664,1753.57,23,3,3,0,1
2024-03-08 23:00:00+00:00,291230.27,150457.076,8511.769,1548.8115,47828.807,337.033,23,4,3,0,1
2024-03-09 23:00:00+00:00,247143.263,133791.045,8317.588,1376.6435,72627.146,1454.271,23,5,3,1,1
2024-03-10 23:00:00+00:00,230830.063,152890.619,8196.584,1147.5825,120249.878,11085.447,23,6,3,1,1
2024-03-11 23:00:00+00:00,92591.256,166368.205,8939.314,1077.301,148352.877,17210.844,23,0,3,0,1
2024-03-12 23:00:00+00:00,76816.689,173142.211,10202.567,1046.3735,142369.595,12788.538,23,1,3,0,1
2024-03-13 23:00:00+00:00,156109.957,177684.452,10859.392,1034.1985,116080.85,7070.226,23,2,3,0,1
2024-03-14 23:00:00+00:00,124220.298,184632.39,11041.175,1063.4585,121483.74,8907.089,23,3,3,0,1
2024-03-15 23:00:00+00:00,94425.245,168525.808,11697.742,1144.0295,130812.583,11258.369,23,4,3,0,1
2024-03-16 23:00:00+00:00,83422.263,169623.818,11224.914,1051.2265,124905.386,8744.965,23,5,3,1,1
2024-03-17 23:00:00+00:00,35330.487,188944.372,11152.416,812.4875,105001.854,957.874,23,6,3,1,1
2024-03-18 23:00:00+00:00,42162.581,195547.605,11315.378,898.824,123149.53,3398.781,23,0,3,0,1
2024-03-19 23:00:00+00:00,128108.107,185272.322,10358.139,1159.939,105095.908,2732.422,23,1,3,0,1
2024-03-20 23:00:00+00:00,188332.505,164163.278,9752.007,1122.5065,98395.43,2364.245,23,2,3,0,1
2024-03-21 23:00:00+00:00,133564.583,171366.907,10932.391,1111.7115,110211.83,1775.893,23,3,3,0,1
2024-03-22 23:00:00+00:00,252868.229,132156.467,10588.521,1157.952,86283.114,173.262,23,4,3,0,1
2024-03-23 23:00:00+00:00,192413.775,123317.341,11174.989,1237.52,70281.137,126.42,23,5,3,1,1
2024-03-24 23:00:00+00:00,195303.409,176172.025,11466.62,1325.1175,51423.928,121.468,23,6,3,1,1
2024-03-25 23:00:00+00:00,260107.065,165433.005,10504.953,1511.2975,95094.104,2647.048,23,0,3,0,1
2024-03-26 23:00:00+00:00,332825.178,120285.24,10706.285,1564.6185,71113.116,642.655,23,1,3,0,1
2024-03-27 23:00:00+00:00,293167.681,126307.775,11356.753,1571.101,72591.762,597.286,23,2,3,0,1
2024-03-28 23:00:00+00:00,208229.908,140670.338,11400.511,1554.224,70004.452,1375.634,23,3,3,0,1
2024-03-29 23:00:00+00:00,185797.098,148031.671,10878.984,1573.087,73258.577,500.094,23,4,3,0,1
2024-03-30 23:00:00+00:00,226967.374,140428.928,9775.988,1545.38,56576.116,781.304,23,5,3,1,1
2024-03-31 22:00:00+00:00,223308.419,139226.379,10047.191,1483.784,110617.662,7914.485,22,6,3,1,1
2024-04-01 22:00:00+00:00,203293.336,151748.806,10004.125,1479.13,100563.721,4069.032,22,0,4,0,2
2024-04-02 22:00:00+00:00,182446.097,156125.99,9281.706,1432.2815,127454.972,10117.391,22,1,4,0,2
2024-04-03 22:00:00+00:00,136463.137,155267.767,9831.586,1493.2475,133281.886,15449.978,22,2,4,0,2
2024-04-04 22:00:00+00:00,190380.273,149874.009,9702.495,1315.598,129717.265,13343.074,22,3,4,0,2
2024-04-05 22:00:00+00:00,184670.04,151876.265,9811.411,1334.294,67144.41,818.902,22,4,4,0,2
2024-04-06 22:00:00+00:00,88102.513,159613.236,9203.878,1346.268,87659.811,6010.944,22,5,4,1,2
2024-04-07 22:00:00+00:00,197191.11,162765.544,9661.699,1312.5865,102884.333,6257.605,22,6,4,1,2
2024-04-08 22:00:00+00:00,148886.336,155480.726,9587.652,1325.278,139201.002,19982.3,22,0,4,0,2
2024-04-09 22:00:00+00:00,140599.893,165610.639,9380.478,1200.2725,135850.566,22148.42,22,1,4,0,2
2024-04-10 22:00:00+00:00,133460.432,145617.351,9793.932,1132.837,145578.981,22799.469,22,2,4,0,2
2024-04-11 22:00:00+00:00,57181.745,166641.753,10214.281,1102.1405,152816.301,21837.208,22,3,4,0,2
2024-04-12 22:00:00+00:00,42257.613,149876.619,10232.9,1248.9075,131223.359,23225.664,22,4,4,0,2
2024-04-13 22:00:00+00:00,46413.695,137141.818,9805.776,1391.118,121703.519,17602.412,22,5,4,1,2
2024-04-14 22:00:00+00:00,135953.526,132192.316,8465.1,1326.345,138377.158,21572.388,22,6,4,1,2
2024-04-15 22:00:00+00:00,188760.094,117855.697,8624.894,1288.8905,146418.98,22323.601,22,0,4,0,2
2024-04-16 22:00:00+00:00,204973.596,121352.599,8995.217,1333.992,145315.486,17121.447,22,1,4,0,2
2024-04-17 22:00:00+00:00,215438.266,119690.575,10212.555,1310.5,148885.247,17614.363,22,2,4,0,2
2024-04-18 22:00:00+00:00,131740.613,134866.966,10680.262,1171.52,156878.011,13219.008,22,3,4,0,2
2024-04-19 22:00:00+00:00,185926.233,109062.614,10354.813,1150.2205,138892.78,8779.511,22,4,4,0,2
2024-04-20 22:00:00+00:00,184717.561,86471.034,9914.449,1099.8645,134860.655,17151.586,22,5,4,1,2
2024-04-21 22:00:00+00:00,249221.244,91253.128,9932.394,1246.554,143477.369,21450.102,22,6,4,1,2
2024-04-22 22:00:00+00:00,230921.727,94293.508,10307.179,1172.7915,158905.605,24019.619,22,0,4,0,2
2024-04-23 22:00:00+00:00,195071.937,110472.702,10245.052,1145.8955,179882.113,21740.689,22,1,4,0,2
2024-04-24 22:00:00+00:00,97932.551,161576.156,10950.264,1231.787,141037.924,14981.732,22,2,4,0,2
2024-04-25 22:00:00+00:00,103308.204,169169.294,12116.975,1305.247,127543.225,6542.585,22,3,4,0,2
2024-04-26 22:00:00+00:00,208212.779,109321.259,11504.567,1321.9085,109729.903,6468.686,22,4,4,0,2
2024-04-27 22:00:00+00:00,49425.173,111467.356,11827.472,1333.1605,136069.609,15674.723,22,5,4,1,2
2024-04-28 22:00:00+00:00,79722.093,146854.272,11415.249,1283.741,128200.036,15081.25,22,6,4,1,2
2024-04-29 22:00:00+00:00,175172.79,101779.132,12016.688,1122.9915,128554.208,8001.268,22,0,4,0,2
2024-04-30 22:00:00+00:00,232842.032,65581.916,9930.713,912.2225,109823.637,8389.272,22,1,4,0,2
2024-05-01 22:00:00+00:00,229223.693,75129.731,9488.195,909.443,161784.434,15351.024,22,2,5,0,2
2024-05-02 22:00:00+00:00,171398.546,89924.997,9309.588,990.0675,178300.29,22501.515,22,3,5,0,2
2024-05-03 22:00:00+00:00,190547.84,91910.99,8921.098,1089.276,158938.611,25323.443,22,4,5,0,2
2024-05-04 22:00:00+00:00,161452.825,90842.575,8992.811,1251.086,117604.626,9869.721,22,5,5,1,2
2024-05-05 22:00:00+00:00,134827.749,123132.078,8866.192,1059.484,148732.382,10979.961,22,6,5,1,2
2024-05-06 22:00:00+00:00,168615.055,100446.651,9337.783,1161.145,179649.915,21916.396,22,0,5,0,2
2024-05-07 22:00:00+00:00,174589.292,89868.47,9634.084,1129.6575,180291.25,21481.618,22,1,5,0,2
2024-05-08 22:00:00+00:00,94128.41,103521.795,9295.185,1298.5005,170325.082,15113.888,22,2,5,0,2
2024-05-09 22:00:00+00:00,103809.119,103767.502,9598.881,1079.485,172167.292,21448.581,22,3,5,0,2
2024-05-10 22:00:00+00:00,111561.503,81082.116,9853.115,1049.1295,141215.41,21523.092,22,4,5,0,2
2024-05-11 22:00:00+00:00,42815.072,86096.782,9553.579,1141.1725,132454.678,19050.904,22,5,5,1,2
2024-05-12 22:00:00+00:00,149339.313,92382.507,9132.89,1060.819,159310.022,18822.557,22,6,5,1,2
2024-05-13 22:00:00+00:00,219237.904,80890.532,8918.138,952.238,149526.975,16662.05,22,0,5,0,2
2024-05-14 22:00:00+00:00,161879.057,97209.45,9456.249,1249.6655,166325.551,17184.083,22,1,5,0,2
2024-05-15 22:00:00+00:00,151246.946,112981.301,9289.11,1293.962,152270.696,13440.351,22,2,5,0,2
2024-05-16 22:00:00+00:00,92694.32,139335.691,10056.139,1298.2735,144419.333,12746.777,22,3,5,0,2
2024-05-17 22:00:00+00:00,66203.277,94303.368,10479.53,1385.4795,174132.345,22301.113,22,4,5,0,2
2024-05-18 22:00:00+00:00,59654.917,84162.52,10656.583,1396.5695,139010.474,21058.555,22,5,5,1,2
2024-05-19 22:00:00+00:00,86411.46,97709.428,10285.183,1308.2035,161967.565,18127.888,22,6,5,1,2
2024-05-20 22:00:00+00:00,107224.036,110960.324,10244.258,1199.7955,162451.045,17179.549,22,0,5,0,2
2024-05-21 22:00:00+00:00,106349.511,102856.743,10568.955,1402.868,178854.72,23373.629,22,1,5,0,2
2024-05-22 22:00:00+00:00,103782.671,108033.127,11013.825,1416.7195,181394.435,20350.648,22,2,5,0,2
2024-05-23 22:00:00+00:00,87483.931,103058.594,11848.566,1385.6175,197942.607,23127.66,22,3,5,0,2
2024-05-24 22:00:00+00:00,90076.434,88321.248,11385.959,1186.559,179351.77,27477.548,22,4,5,0,2
2024-05-25 22:00:00+00:00,73908.628,81200.473,11078.138,1135.8585,145326.581,21552.364,22,5,5,1,2
2024-05-26 22:00:00+00:00,126788.123,89667.582,10422.176,1130.439,183239.955,22612.706,22,6,5,1,2
2024-05-27 22:00:00+00:00,95242.72,99710.304,10722.891,1158.5165,182275.965,22928.849,22,0,5,0,2
2024-05-28 22:00:00+00:00,95557.864,107105.935,11383.15,1196.7825,189090.414,23467.257,22,1,5,0,2
2024-05-29 22:00:00+00:00,178112.344,93700.56,10929.151,1187.503,177696.477,23598.81,22,2,5,0,2
2024-05-30 22:00:00+00:00,262939.292,80516.186,10309.732,1162.8175,158643.139,20739.877,22,3,5,0,2
2024-05-31 22:00:00+00:00,259480.076,55199.505,10114.481,1217.634,147837.991,22772.828,22,4,5,0,2
2024-06-01 22:00:00+00:00,223590.028,51851.396,9403.11,1168.714,151361.433,23315.097,22,5,6,1,2
2024-06-02 22:00:00+00:00,185789.283,82573.174,9268.472,1089.9965,175569.863,20077.9,22,6,6,1,2
2024-06-03 22:00:00+00:00,66230.173,113627.531,10868.88,1145.7515,189258.382,22178.093,22,0,6,0,2
2024-06-04 22:00:00+00:00,69742.852,120644.063,10609.453,1233.0395,184357.685,21763.315,22,1,6,0,2
2024-06-05 22:00:00+00:00,157749.263,110400.566,11210.805,1328.6355,163438.928,11602.994,22,2,6,0,2
2024-06-06 22:00:00+00:00,202479.976,112090.685,11279.087,1537.2895,133074.489,2835.021,22,3,6,0,2
2024-06-07 22:00:00+00:00,166252.951,92193.564,11014.935,1989.666,123673.928,3685.536,22,4,6,0,2
2024-06-08 22:00:00+00:00,238430.796,61574.599,10576.582,1949.735,112130.055,4600.288,22,5,6,1,2
2024-06-09 22:00:00+00:00,219845.798,77951.891,10869.109,1601.4065,123057.734,6062.002,22,6,6,1,2
2024-06-10 22:00:00+00:00,175368.802,80369.035,11019.463,1149.7455,155449.378,15522.38,22,0,6,0,2
2024-06-11 22:00:00+00:00,178632.562,72299.303,10847.872,1233.134,153148.392,18527.423,22,1,6,0,2
2024-06-12 22:00:00+00:00,100226.993,77660.36,10684.34,2011.975,177737.546,23903.545,22,2,6,0,2
2024-06-13 22:00:00+00:00,152373.715,68718.061,11000.289,1946.0875,185599.047,24991.809,22,3,6,0,2
2024-06-14 22:00:00+00:00,130532.421,42580.915,11155.266,1936.2805,156488.657,25008.748,22,4,6,0,2
2024-06-15 22:00:00+00:00,93943.245,49428.298,10648.16,1943.827,146635.043,26063.801,22,5,6,1,2
2024-06-16 22:00:00+00:00,139071.809,70682.4,10885.342,1886.823,196489.994,24447.914,22,6,6,1,2
2024-06-17 22:00:00+00:00,132460.785,92948.807,11444.806,1962.401,142265.052,14006.497,22,0,6,0,2
2024-06-18 22:00:00+00:00,93237.127,103961.928,10910.479,1948.008,139857.764,8359.392,22,1,6,0,2
2024-06-19 22:00:00+00:00,138864.344,92530.562,11458.311,2182.804,153660.96,14869.073,22,2,6,0,2
2024-06-20 22:00:00+00:00,73636.845,90305.814,11895.309,2047.6105,200537.414,24901.441,22,3,6,0,2
2024-06-21 22:00:00+00:00,103147.285,66107.511,11865.76,1861.4635,173843.551,26214.677,22,4,6,0,2
2024-06-22 22:00:00+00:00,146813.581,52084.178,11135.23,1956.099,149948.655,24692.935,22,5,6,1,2
2024-06-23 22:00:00+00:00,124169.542,71127.949,10576.485,2057.9105,191097.652,23439.678,22,6,6,1,2
2024-06-24 22:00:00+00:00,93908.012,86490.694,10625.087,2040.649,190234.522,24124.993,22,0,6,0,2
2024-06-25 22:00:00+00:00,117992.569,103406.568,10649.336,2090.073,152941.994,11278.956,22,1,6,0,2
2024-06-26 22:00:00+00:00,129164.42,98949.829,11666.016,2254.82,143439.63,4562.145,22,2,6,0,2
2024-06-27 22:00:00+00:00,183483.69,92661.403,12121.135,2245.3885,121072.795,3709.601,22,3,6,0,2
2024-06-28 22:00:00+00:00,155649.024,75347.627,12127.688,2172.4735,102610.905,3654.95,22,4,6,0,2
2024-06-29 22:00:00+00:00,56953.692,72289.261,11867.249,2226.1435,152082.772,13384.988,22,5,6,1,2
2024-06-30 22:00:00+00:00,179775.815,62148.111,11059.866,2231.638,176304.291,21425.492,22,6,6,1,2
2024-07-01 22:00:00+00:00,175149.794,75144.223,11297.44,1814.151,198046.503,24214.667,22,0,7,0,3
2024-07-02 22:00:00+00:00,136261.055,82904.547,11398.31,2202.837,203044.133,24578.351,22,1,7,0,3
2024-07-03 22:00:00+00:00,139507.474,74903.825,12092.359,2208.599,198784.184,22523.398,22,2,7,0,3
2024-07-04 22:00:00+00:00,150000.338,76086.263,12106.937,2193.0555,194100.502,23468.118,22,3,7,0,3
2024-07-05 22:00:00+00:00,152698.999,45861.594,11833.706,2151.1715,149301.157,20948.232,22,4,7,0,3
